row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population
1696,Georgia,Nonmetropolitan Counties,Webster,0,0,,0,
1697,Georgia,Nonmetropolitan Counties,Wheeler,0,0,0,0,
1698,Georgia,Nonmetropolitan Counties,White,0,0,0,0,
1699,Georgia,Nonmetropolitan Counties,Wilcox,0,0,0,,
1700,Georgia,Nonmetropolitan Counties,Wilkes,0,0,0,0,
1701,Georgia,Nonmetropolitan Counties,Wilkinson,0,0,0,0,
1702,Georgia,State Police Agencies,Georgia Deparment of Public Safety,0,0,0,0,
1703,Georgia,Other Agencies,Appling County Board of Education,0,0,0,,
1704,Georgia,Other Agencies,Atlanta Public Schools,0,0,0,0,
1705,Georgia,Other Agencies,Bibb County Board of Education,0,,,,
1706,Georgia,Other Agencies,Chatham County Board of Education,0,0,0,,
1707,Georgia,Other Agencies,Cherokee County Board of Education,0,0,0,0,
1708,Georgia,Other Agencies,Cherokee County Marshal,0,0,0,0,
1709,Georgia,Other Agencies,Cobb County Board of Education,0,0,0,0,
1710,Georgia,Other Agencies,Decatur County Schools,0,0,0,0,
1711,Georgia,Other Agencies,Dougherty County Board of Education,0,0,0,,
1712,Georgia,Other Agencies,Fayette County Marshal,0,0,0,0,
1713,Georgia,Other Agencies,Forsyth County Fire Investigation Unit,0,0,0,0,
1714,Georgia,Other Agencies,Fulton County Marshal,0,0,0,0,
1715,Georgia,Other Agencies,Fulton County School System,0,0,0,0,
1716,Georgia,Other Agencies,"Georgia Department of Transportation, Office of Investigations",0,0,0,0,
1717,Georgia,Other Agencies,Georgia Forestry Commission,0,0,0,0,
1718,Georgia,Other Agencies,Georgia Public Safety Training Center,0,0,0,0,
1719,Georgia,Other Agencies,Georgia World Congress,0,0,0,0,
1720,Georgia,Other Agencies,Glynn County School System,0,0,0,0,
1721,Georgia,Other Agencies,Gwinnett County Public Schools,0,0,0,0,
1722,Georgia,Other Agencies,Hall County Marshal,0,0,0,0,
1723,Georgia,Other Agencies,Hartsfield-Jackson Atlanta International Airport,0,0,0,0,
1724,Georgia,Other Agencies,Metropolitan Atlanta Rapid Transit Authority,0,0,0,0,
1725,Georgia,Other Agencies,Muscogee City Marshal,0,0,0,0,
1726,Georgia,Other Agencies,"Ports Authority, Savannah",0,0,0,0,
1727,Georgia,Other Agencies,Richmond County Marshal,0,0,0,0,
1728,Georgia,Other Agencies,"State Board of Workers Compensation, Fraud Investigation Division",0,0,0,0,
1729,Georgia,Other Agencies,Stone Mountain Park,0,0,0,0,
1730,Georgia,Other Agencies,Twiggs County Board of Education,0,0,0,0,
1731,Georgia,Other Agencies,Washington County Board of Education,0,0,0,0,
1732,Idaho,Cities,Aberdeen,0,0,0,0,1915
1733,Idaho,Cities,American Falls,0,0,0,0,4291
1734,Idaho,Cities,Bellevue,0,0,0,0,2296
1735,Idaho,Cities,Bonners Ferry,0,0,0,0,2549
1736,Idaho,Cities,Buhl,0,0,0,0,4305
1737,Idaho,Cities,Caldwell,0,0,0,0,52792
1738,Idaho,Cities,Cascade,0,0,0,0,941
1739,Idaho,Cities,Challis,0,0,0,0,1032
1740,Idaho,Cities,Cottonwood,0,0,0,0,925
1741,Idaho,Cities,Emmett,0,0,0,0,6617
1742,Idaho,Cities,Filer,0,0,0,0,2724
1743,Idaho,Cities,Fruitland,0,0,0,0,5170
1744,Idaho,Cities,Garden City,0,0,0,0,11667
1745,Idaho,Cities,Gooding,0,0,0,0,3497
1746,Idaho,Cities,Grangeville,0,0,0,0,3156
1747,Idaho,Cities,Hagerman,0,0,0,0,866
1748,Idaho,Cities,Hailey,0,0,0,0,8175
1749,Idaho,Cities,Heyburn,0,0,0,0,3250
1750,Idaho,Cities,Homedale,0,0,0,0,2554
1751,Idaho,Cities,Idaho City,0,0,0,0,472
1752,Idaho,Cities,Idaho Falls,0,0,0,0,59615
1753,Idaho,Cities,Jerome,0,0,0,0,11234
1754,Idaho,Cities,Kamiah,0,0,0,0,1269
1755,Idaho,Cities,Kellogg,0,0,0,0,2061
1756,Idaho,Cities,Ketchum,0,0,0,0,2732
1757,Idaho,Cities,Kimberly,0,0,0,0,3680
1758,Idaho,Cities,Lewiston,0,0,0,0,32665
1759,Idaho,Cities,McCall,0,0,0,0,3139
1760,Idaho,Cities,Montpelier,0,0,0,0,2493
1761,Idaho,Cities,Orofino,0,0,0,0,3056
1762,Idaho,Cities,Osburn,0,0,0,0,1503
1763,Idaho,Cities,Parma,0,0,0,0,2101
1764,Idaho,Cities,Pinehurst,0,0,0,0,1573
1765,Idaho,Cities,Ponderay,0,0,0,0,1138
1766,Idaho,Cities,Post Falls,0,0,0,0,31026
1767,Idaho,Cities,Preston,0,0,0,0,5214
1768,Idaho,Cities,Priest River,0,0,0,0,1761
1769,Idaho,Cities,Rathdrum,0,0,0,0,7681
1770,Idaho,Cities,Rexburg,0,0,0,0,28112
1771,Idaho,Cities,Rigby,0,0,0,0,4040
1772,Idaho,Cities,Rupert,0,0,0,0,5736
1773,Idaho,Cities,Salmon,0,0,0,0,3019
1774,Idaho,Cities,Sandpoint,0,0,0,0,7931
1775,Idaho,Cities,Shelley,0,0,0,0,4321
1776,Idaho,Cities,Shoshone,0,0,0,0,1492
1777,Idaho,Cities,Soda Springs,0,0,0,0,2921
1778,Idaho,Cities,Spirit Lake,0,0,0,0,2117
1779,Idaho,Cities,St. Anthony,0,0,0,0,3423
1780,Idaho,Cities,St. Maries,,0,,,2310
1781,Idaho,Cities,Sun Valley,0,0,0,0,1426
1782,Idaho,Cities,Weiser,0,0,0,0,5281
1783,Idaho,Cities,Wendell,0,0,0,0,2736
1784,Idaho,Cities,Wilder,0,0,0,0,1640
1785,Idaho,Metropolitan Counties,Bannock,0,0,0,0,
1786,Idaho,Metropolitan Counties,Boise,0,0,0,0,
1787,Idaho,Metropolitan Counties,Bonneville,0,0,0,0,
1788,Idaho,Metropolitan Counties,Butte,0,0,0,0,
1789,Idaho,Metropolitan Counties,Franklin,0,0,0,0,
1790,Idaho,Metropolitan Counties,Gem,0,0,0,0,
1791,Idaho,Metropolitan Counties,Jefferson,0,0,0,0,
1792,Idaho,Metropolitan Counties,Kootenai,0,0,0,0,
1793,Idaho,Metropolitan Counties,Nez Perce,0,0,0,0,
1794,Idaho,Metropolitan Counties,Owyhee,0,0,0,0,
1795,Idaho,Nonmetropolitan Counties,Adams,0,0,0,0,
1796,Idaho,Nonmetropolitan Counties,Bear Lake,0,0,0,0,
1797,Idaho,Nonmetropolitan Counties,Bingham,0,0,0,0,
1798,Idaho,Nonmetropolitan Counties,Blaine,0,0,0,0,
1799,Idaho,Nonmetropolitan Counties,Bonner,0,0,0,0,
1800,Idaho,Nonmetropolitan Counties,Boundary,0,0,0,0,
1801,Idaho,Nonmetropolitan Counties,Camas,0,0,0,0,
1802,Idaho,Nonmetropolitan Counties,Caribou,0,0,0,0,
1803,Idaho,Nonmetropolitan Counties,Cassia,0,0,0,0,
1804,Idaho,Nonmetropolitan Counties,Clark,0,0,0,0,
1805,Idaho,Nonmetropolitan Counties,Clearwater,0,0,0,0,
1806,Idaho,Nonmetropolitan Counties,Custer,0,0,0,0,
1807,Idaho,Nonmetropolitan Counties,Elmore,0,0,0,0,
1808,Idaho,Nonmetropolitan Counties,Fremont,0,0,0,0,
1809,Idaho,Nonmetropolitan Counties,Gooding,0,0,0,0,
1810,Idaho,Nonmetropolitan Counties,Idaho,0,0,0,0,
1811,Idaho,Nonmetropolitan Counties,Jerome,0,0,0,0,
1812,Idaho,Nonmetropolitan Counties,Latah,0,0,0,0,
1813,Idaho,Nonmetropolitan Counties,Lemhi,0,0,0,0,
1814,Idaho,Nonmetropolitan Counties,Lewis,0,0,0,0,
1815,Idaho,Nonmetropolitan Counties,Lincoln,0,0,0,0,
1816,Idaho,Nonmetropolitan Counties,Madison,0,0,0,0,
1817,Idaho,Nonmetropolitan Counties,Minidoka,0,0,0,0,
1818,Idaho,Nonmetropolitan Counties,Oneida,0,0,0,0,
1819,Idaho,Nonmetropolitan Counties,Payette,0,0,0,0,
1820,Idaho,Nonmetropolitan Counties,Power,0,0,0,0,
1821,Idaho,Nonmetropolitan Counties,Shoshone,0,0,0,0,
1822,Idaho,Nonmetropolitan Counties,Teton,0,0,0,0,
1823,Idaho,Nonmetropolitan Counties,Twin Falls,0,0,0,0,
1824,Idaho,Nonmetropolitan Counties,Valley,0,0,0,0,
1825,Idaho,Nonmetropolitan Counties,Washington,0,0,0,0,
1826,Idaho,State Police Agencies,Idaho State Police,0,0,0,0,
1827,Idaho,Tribal Agencies,Coeur d'Alene Tribal,0,0,0,0,
1828,Idaho,Tribal Agencies,Fort Hall Tribal,0,,0,,
1829,Illinois,Cities,Addison,0,0,0,0,37246
1830,Illinois,Cities,Albany,0,0,0,0,887
1831,Illinois,Cities,Aledo,0,0,0,0,3549
1832,Illinois,Cities,Alexis,0,0,0,0,805
1833,Illinois,Cities,Alsip,0,0,0,0,19357
1834,Illinois,Cities,Altamont,0,0,0,0,2306
1835,Illinois,Cities,Alton,0,0,0,0,26829
1836,Illinois,Cities,Amboy,0,0,0,0,2330
1837,Illinois,Cities,Anna,0,0,0,0,4300
1838,Illinois,Cities,Annawan,0,0,0,0,854
1839,Illinois,Cities,Antioch,0,0,0,0,14302
1840,Illinois,Cities,Arcola,0,0,0,0,2879
1841,Illinois,Cities,Arlington Heights,0,0,0,0,76077
1842,Illinois,Cities,Arthur,0,0,0,0,2288
1843,Illinois,Cities,Ashland,0,0,0,0,1241
1844,Illinois,Cities,Ashton,0,0,0,,906
1845,Illinois,Cities,Assumption,0,0,0,0,1106
1846,Illinois,Cities,Athens,0,0,0,0,1928
1847,Illinois,Cities,Auburn,0,0,0,0,4788
1848,Illinois,Cities,Aviston,0,0,0,0,2108
1849,Illinois,Cities,Bannockburn,0,0,0,0,1569
1850,Illinois,Cities,Barrington,0,0,0,0,10357
1851,Illinois,Cities,Barrington Hills,0,0,0,0,4256
1852,Illinois,Cities,Barry,0,0,0,0,1266
1853,Illinois,Cities,Bartlett,0,0,0,0,41600
1854,Illinois,Cities,Bartonville,0,0,0,0,6367
1855,Illinois,Cities,Batavia,0,0,0,0,26558
1856,Illinois,Cities,Beardstown,0,0,0,0,5664
1857,Illinois,Cities,Beecher,0,0,0,0,4465
1858,Illinois,Cities,Belgium,0,0,0,0,398
1859,Illinois,Cities,Belleville,0,0,0,0,41638
1860,Illinois,Cities,Bellwood,0,0,0,0,19353
1861,Illinois,Cities,Belvidere,0,0,0,0,25049
1862,Illinois,Cities,Bensenville,0,0,0,0,18454
1863,Illinois,Cities,Benton,0,0,0,,7030
1864,Illinois,Cities,Berkeley,0,0,0,0,5201
1865,Illinois,Cities,Bethalto,0,0,0,0,9314
1866,Illinois,Cities,Blandinsville,0,0,0,0,614
1867,Illinois,Cities,Bloomingdale,0,0,0,0,22286
1868,Illinois,Cities,Bloomington,0,0,0,0,78604
1869,Illinois,Cities,Blue Island,0,0,0,0,23637
1870,Illinois,Cities,Bluffs,0,0,0,0,670
1871,Illinois,Cities,Bolingbrook,0,0,0,0,74471
1872,Illinois,Cities,Bourbonnais,0,0,0,0,18552
1873,Illinois,Cities,Breese,0,0,0,0,4517
1874,Illinois,Cities,Bridgeview,0,0,0,0,16397
1875,Illinois,Cities,Brighton,0,0,0,0,2186
1876,Illinois,Cities,Broadview,0,0,0,0,7914
1877,Illinois,Cities,Brookfield,0,0,0,0,18935
1878,Illinois,Cities,Brooklyn,0,0,0,,708
1879,Illinois,Cities,Brookport,0,0,0,,920
1880,Illinois,Cities,Buffalo Grove,0,0,0,0,41511
1881,Illinois,Cities,Bull Valley,0,0,0,,1100
1882,Illinois,Cities,Bunker Hill,0,0,0,0,1705
1883,Illinois,Cities,Burbank,0,0,0,0,29165
1884,Illinois,Cities,Burnham,0,0,0,0,4209
1885,Illinois,Cities,Burr Ridge,0,0,0,0,10863
1886,Illinois,Cities,Byron,0,0,0,0,3628
1887,Illinois,Cities,Cahokia,0,0,0,0,14242
1888,Illinois,Cities,Cairo,0,0,0,0,2402
1889,Illinois,Cities,Calumet City,0,0,0,0,37022
1890,Illinois,Cities,Cambria,0,0,0,0,1272
1891,Illinois,Cities,Cambridge,0,0,0,0,2104
1892,Illinois,Cities,Camp Point,0,0,0,0,1123
1893,Illinois,Cities,Campton Hills,0,0,0,0,11390
1894,Illinois,Cities,Canton,0,0,0,0,14116
1895,Illinois,Cities,Carbondale,0,0,0,0,26373
1896,Illinois,Cities,Carlinville,0,0,0,0,5615
1897,Illinois,Cities,Carlyle,0,0,0,0,3211
1898,Illinois,Cities,Carol Stream,0,0,0,0,40473
1899,Illinois,Cities,Carpentersville,0,0,0,0,38664
1900,Illinois,Cities,Carrollton,0,0,0,0,2418
1901,Illinois,Cities,Carterville,0,0,,,5881
1902,Illinois,Cities,Carthage,0,0,0,0,2534
1903,Illinois,Cities,Cary,0,0,0,0,17903
1904,Illinois,Cities,Caseyville,0,0,0,0,4003
1905,Illinois,Cities,Catlin,0,0,0,0,2000
1906,Illinois,Cities,Centreville,0,0,0,0,4970
1907,Illinois,Cities,Channahon,0,0,0,0,12597
1908,Illinois,Cities,Chatham,0,0,0,0,12497
1909,Illinois,Cities,Chenoa,0,0,0,0,3199
1910,Illinois,Cities,Cherry Valley,0,0,0,0,3086
1911,Illinois,Cities,Chester,0,0,0,0,8590
1912,Illinois,Cities,Chicago Heights,0,0,0,0,30273
1913,Illinois,Cities,Chicago Ridge,0,0,0,0,14383
1914,Illinois,Cities,Chillicothe,0,0,0,0,6253
1915,Illinois,Cities,Christopher,0,0,0,0,2771
1916,Illinois,Cities,Cicero,0,0,0,0,83807
1917,Illinois,Cities,Clarendon Hills,0,0,0,0,8724
1918,Illinois,Cities,Coal City,0,0,0,0,5469
1919,Illinois,Cities,Coal Valley,0,0,0,0,3753
1920,Illinois,Cities,Cobden,0,0,0,0,1136
1921,Illinois,Cities,Colchester,0,0,0,0,1325
1922,Illinois,Cities,Colfax,0,0,0,0,1043
1923,Illinois,Cities,Colona,0,0,0,0,5096
1924,Illinois,Cities,Columbia,0,0,0,0,10288
1925,Illinois,Cities,Cortland,0,0,0,0,4331
1926,Illinois,Cities,Country Club Hills,0,0,0,0,16844
1927,Illinois,Cities,Countryside,0,0,0,0,6015
1928,Illinois,Cities,Cowden,0,0,0,0,577
1929,Illinois,Cities,Crest Hill,0,0,0,0,21211
1930,Illinois,Cities,Creve Coeur,0,0,0,0,5235
1931,Illinois,Cities,Danvers,0,0,0,0,1133
1932,Illinois,Cities,Danville,0,0,0,0,31931
1933,Illinois,Cities,Darien,0,0,0,0,22285
1934,Illinois,Cities,Davis,0,0,0,0,635
1935,Illinois,Cities,Decatur,0,0,0,0,72694
1936,Illinois,Cities,Deer Creek,0,0,0,0,678
1937,Illinois,Cities,Deerfield,0,0,0,0,19176
1938,Illinois,Cities,Delavan,0,0,0,0,1622
1939,Illinois,Cities,De Pue,0,0,0,0,1726
1940,Illinois,Cities,De Soto,0,0,0,0,1571
1941,Illinois,Cities,Des Plaines,0,0,0,0,58726
1942,Illinois,Cities,Diamond,0,0,0,0,2480
1943,Illinois,Cities,Divernon,0,0,0,0,1153
1944,Illinois,Cities,Dixon,0,0,0,0,15246
1945,Illinois,Cities,Dupo,0,0,0,0,3881
1946,Illinois,Cities,Du Quoin,0,0,0,0,5919
1947,Illinois,Cities,Dwight,0,0,0,0,4027
1948,Illinois,Cities,Earlville,0,0,0,0,1619
1949,Illinois,Cities,East Alton,0,0,0,0,6152
1950,Illinois,Cities,East Carondelet,0,0,0,0,467
1951,Illinois,Cities,East Dubuque,0,0,0,0,1648
1952,Illinois,Cities,East Dundee,0,0,0,0,3273
1953,Illinois,Cities,East Hazel Crest,0,0,0,0,1545
1954,Illinois,Cities,East Moline,0,0,0,0,21359
1955,Illinois,Cities,East Peoria,0,0,0,0,23008
1956,Illinois,Cities,East St. Louis,0,0,0,0,26769
1957,Illinois,Cities,Edinburg,0,0,0,0,1046
1958,Illinois,Cities,Edwardsville,0,0,0,0,25133
1959,Illinois,Cities,Elburn,0,0,0,0,5776
1960,Illinois,Cities,Eldorado,0,0,0,,4050
1961,Illinois,Cities,Elgin,0,0,0,0,112886
1962,Illinois,Cities,Elizabeth,0,0,0,0,746
1963,Illinois,Cities,Elmhurst,0,0,0,0,46318
1964,Illinois,Cities,Elmwood,0,0,0,0,2088
1965,Illinois,Cities,Elmwood Park,0,0,0,0,24829
1966,Illinois,Cities,El Paso,0,0,0,0,2796
1967,Illinois,Cities,Energy,0,0,0,0,1144
1968,Illinois,Cities,Erie,0,0,0,0,1543
1969,Illinois,Cities,Eureka,0,0,0,0,5388
1970,Illinois,Cities,Evanston,0,0,0,0,75716
1971,Illinois,Cities,Evergreen Park,0,0,0,0,19836
1972,Illinois,Cities,Fairbury,0,0,0,0,3604
1973,Illinois,Cities,Fairfield,0,0,0,0,5019
1974,Illinois,Cities,Fairmont City,0,0,0,0,2478
1975,Illinois,Cities,Fairmount,0,0,0,0,616
1976,Illinois,Cities,Fairview Heights,0,0,0,0,16773
1977,Illinois,Cities,Farmersville,0,0,0,0,699
1978,Illinois,Cities,Farmington,0,0,0,0,2305
1979,Illinois,Cities,Fayetteville,0,0,0,,339
1980,Illinois,Cities,Findlay,0,0,0,0,647
1981,Illinois,Cities,Fisher,0,0,0,0,1974
1982,Illinois,Cities,Fithian,0,0,0,0,468
1983,Illinois,Cities,Flora,0,0,0,0,4919
1984,Illinois,Cities,Forest Park,0,0,0,0,14113
1985,Illinois,Cities,Forest View,0,0,0,0,691
1986,Illinois,Cities,Fox Lake,0,0,0,0,10495
1987,Illinois,Cities,Fox River Grove,0,0,0,0,4665
1988,Illinois,Cities,Frankfort,0,0,0,0,18822
1989,Illinois,Cities,Franklin Grove,0,0,0,0,957
1990,Illinois,Cities,Franklin Park,0,0,0,0,18306
1991,Illinois,Cities,Freeburg,0,0,0,0,4218
1992,Illinois,Cities,Freeport,0,0,0,0,24257
1993,Illinois,Cities,Fulton,0,0,0,0,3347
1994,Illinois,Cities,Galena,0,0,0,0,3276
1995,Illinois,Cities,Galesburg,0,0,0,0,31093
1996,Illinois,Cities,Geneseo,0,0,0,0,6522
1997,Illinois,Cities,Geneva,0,0,0,0,21864
1998,Illinois,Cities,Genoa,0,0,0,0,5197
1999,Illinois,Cities,Georgetown,0,0,0,0,3341
2000,Illinois,Cities,Germantown,0,0,0,0,1285
2001,Illinois,Cities,Gibson City,0,0,0,0,3408
2002,Illinois,Cities,Gifford,0,0,0,0,1117
2003,Illinois,Cities,Gilberts,0,0,0,0,7792
2004,Illinois,Cities,Gillespie,0,0,0,0,3148
2005,Illinois,Cities,Gilman,0,0,0,0,1743
2006,Illinois,Cities,Girard,0,0,0,0,2012
2007,Illinois,Cities,Glasford,0,0,0,0,1000
2008,Illinois,Cities,Glen Carbon,0,0,0,0,12971
2009,Illinois,Cities,Glencoe,0,0,0,0,8988
2010,Illinois,Cities,Glendale Heights,0,0,0,0,34472
2011,Illinois,Cities,Glen Ellyn,0,0,0,0,28282
2012,Illinois,Cities,Glenview,0,0,0,0,48008
2013,Illinois,Cities,Godfrey,0,,,,17709
2014,Illinois,Cities,Godley,0,0,0,0,698
2015,Illinois,Cities,Golf,0,0,0,0,505
2016,Illinois,Cities,Goodfield,0,0,0,0,962
2017,Illinois,Cities,Grafton,0,0,0,0,649
2018,Illinois,Cities,Grand Ridge,0,0,,,527
2019,Illinois,Cities,Grandview,0,0,0,0,1424
2020,Illinois,Cities,Granite City,0,0,0,0,28899
2021,Illinois,Cities,Grantfork,0,0,0,0,326
2022,Illinois,Cities,Grayville,0,0,0,0,1618
2023,Illinois,Cities,Greenfield,0,0,0,0,1010
2024,Illinois,Cities,Greenup,0,0,0,0,1491
2025,Illinois,Cities,Greenville,0,0,0,0,6594
2026,Illinois,Cities,Gurnee,0,0,0,0,31014
2027,Illinois,Cities,Hampshire,0,0,0,0,6248
2028,Illinois,Cities,Hampton,0,0,0,0,1835
2029,Illinois,Cities,Hanover,0,0,0,0,808
2030,Illinois,Cities,Hanover Park,0,0,0,0,38402
2031,Illinois,Cities,Harrisburg,0,0,0,0,8863
2032,Illinois,Cities,Hartford,0,0,0,0,1373
2033,Illinois,Cities,Harvard,0,0,0,0,9146
2034,Illinois,Cities,Harvey,0,0,0,,25179
2035,Illinois,Cities,Harwood Heights,0,0,0,0,8639
2036,Illinois,Cities,Havana,0,0,0,0,3034
2037,Illinois,Cities,Hawthorn Woods,0,0,0,0,8002
2038,Illinois,Cities,Hazel Crest,0,0,0,0,14119
2039,Illinois,Cities,Henning,0,0,0,0,245
2040,Illinois,Cities,Henry,0,0,0,0,2301
2041,Illinois,Cities,Herrin,0,0,0,0,12985
2042,Illinois,Cities,Herscher,0,0,0,0,1547
2043,Illinois,Cities,Heyworth,0,,,,2900
2044,Illinois,Cities,Hickory Hills,0,0,0,0,14134
2045,Illinois,Cities,Highland,0,0,0,0,9827
2046,Illinois,Cities,Highland Park,0,0,0,0,29737
2047,Illinois,Cities,Highwood,0,0,0,0,5337
2048,Illinois,Cities,Hillsboro,0,0,0,0,5635
2049,Illinois,Cities,Hillsdale,0,0,0,0,509
2050,Illinois,Cities,Hillside,0,0,0,0,8153
2051,Illinois,Cities,Hinckley,0,0,0,0,2056
2052,Illinois,Cities,Hinsdale,0,0,0,0,17790
2053,Illinois,Cities,Hodgkins,0,0,0,0,1862
2054,Illinois,Cities,Hoffman Estates,0,0,0,0,52177
2055,Illinois,Cities,Homer,0,0,0,0,1199
2056,Illinois,Cities,Homer Glen,0,0,0,0,24421
2057,Illinois,Cities,Hometown,0,0,0,0,4340
2058,Illinois,Cities,Hoopeston,0,0,0,0,5194
2059,Illinois,Cities,Hopedale,0,0,0,0,839
2060,Illinois,Cities,Hudson,0,0,0,0,1847
2061,Illinois,Cities,Huntley,0,0,0,0,26345
2062,Illinois,Cities,Ina,0,0,0,0,2365
2063,Illinois,Cities,Indian Head Park,0,0,0,0,3827
2064,Illinois,Cities,Indianola,0,0,0,0,269
2065,Illinois,Cities,Inverness,0,0,0,0,7619
2066,Illinois,Cities,Island Lake,0,0,0,0,8079
2067,Illinois,Cities,Itasca,0,0,0,0,8825
2068,Illinois,Cities,Jacksonville,0,0,0,0,19039
2069,Illinois,Cities,Jerome,0,0,0,0,1645
2070,Illinois,Cities,Jerseyville,0,0,0,0,8470
2071,Illinois,Cities,Johnsburg,0,0,0,0,6303
2072,Illinois,Cities,Justice,0,0,0,0,12974
2073,Illinois,Cities,Kankakee,0,0,0,0,26509
2074,Illinois,Cities,Kenilworth,0,0,0,0,2563
2075,Illinois,Cities,Kewanee,0,0,0,0,12460
2076,Illinois,Cities,Kildeer,0,0,0,0,4066
2077,Illinois,Cities,Kincaid,0,0,0,0,1424
2078,Illinois,Cities,Kingston,0,0,0,0,1154
2079,Illinois,Cities,Kirkland,0,0,0,0,1732
2080,Illinois,Cities,Lacon,0,0,0,0,1805
2081,Illinois,Cities,Ladd,0,0,0,0,1231
2082,Illinois,Cities,La Grange,0,0,0,0,15754
2083,Illinois,Cities,La Grange Park,0,0,0,0,13612
2084,Illinois,Cities,La Harpe,0,0,0,0,1190
2085,Illinois,Cities,Lake Bluff,0,0,0,0,5666
2086,Illinois,Cities,Lake Forest,0,0,0,0,19410
2087,Illinois,Cities,Lake in the Hills,0,0,0,0,29022
2088,Illinois,Cities,Lakemoor,0,0,0,0,6006
2089,Illinois,Cities,Lake Villa,0,0,0,0,8849
2090,Illinois,Cities,Lakewood,0,0,,,3840
2091,Illinois,Cities,Lake Zurich,0,0,0,0,20051
2092,Illinois,Cities,Lanark,0,0,0,0,1357
2093,Illinois,Cities,Lansing,0,0,0,0,28347
2094,Illinois,Cities,La Salle,0,0,0,0,9194
2095,Illinois,Cities,Lawrenceville,0,0,0,0,4428
2096,Illinois,Cities,Lebanon,0,0,0,0,4467
2097,Illinois,Cities,Leland Grove,0,0,0,0,1528
2098,Illinois,Cities,Lemont,0,0,0,0,16927
2099,Illinois,Cities,Lenzburg,0,0,0,0,487
2100,Illinois,Cities,Le Roy,0,0,0,0,3585
2101,Illinois,Cities,Lexington,0,0,0,0,2058
2102,Illinois,Cities,Libertyville,0,0,0,0,20454
2103,Illinois,Cities,Lincoln,0,0,0,0,13867
2104,Illinois,Cities,Lincolnshire,0,0,0,0,7282
2105,Illinois,Cities,Lincolnwood,0,0,0,0,12655
2106,Illinois,Cities,Lindenhurst,0,0,0,0,14408
2107,Illinois,Cities,Lisle,0,0,0,0,23063
2108,Illinois,Cities,Litchfield,0,0,0,0,6852
2109,Illinois,Cities,Loami,0,0,0,0,756
2110,Illinois,Cities,Lockport,0,0,0,0,25223
2111,Illinois,Cities,Lombard,0,0,0,0,43866
2112,Illinois,Cities,Loves Park,0,0,0,0,23349
2113,Illinois,Cities,Lovington,0,0,0,0,1104
2114,Illinois,Cities,Lyons,0,0,0,0,10719
2115,Illinois,Cities,Machesney Park,0,0,0,0,22816
2116,Illinois,Cities,Macomb,0,0,0,0,18402
2117,Illinois,Cities,Mahomet,0,0,0,0,8216
2118,Illinois,Cities,Malta,0,0,0,0,1150
2119,Illinois,Cities,Manhattan,0,0,0,0,7464
2120,Illinois,Cities,Maple Park,0,0,0,0,1307
2121,Illinois,Cities,Marengo,0,0,0,0,7467
2122,Illinois,Cities,Marine,0,0,0,0,930
2123,Illinois,Cities,Marissa,0,0,0,0,1833
2124,Illinois,Cities,Maroa,0,0,0,0,1727
2125,Illinois,Cities,Marquette Heights,0,0,0,0,2726
2126,Illinois,Cities,Marseilles,0,0,0,0,4934
2127,Illinois,Cities,Marshall,0,0,0,0,3871
2128,Illinois,Cities,Martinsville,0,0,0,0,1129
2129,Illinois,Cities,Maryville,0,0,0,0,7978
2130,Illinois,Cities,Mascoutah,0,0,0,0,8063
2131,Illinois,Cities,Matteson,0,0,0,0,19226
2132,Illinois,Cities,Mattoon,0,0,0,0,18026
2133,Illinois,Cities,Maywood,0,0,0,0,23994
2134,Illinois,Cities,McCook,0,0,0,0,230
2135,Illinois,Cities,McCullom Lake,0,0,0,0,1015
2136,Illinois,Cities,McHenry,0,0,0,0,26581
2137,Illinois,Cities,McLean,0,0,0,0,812
2138,Illinois,Cities,Melrose Park,0,0,0,0,25369
2139,Illinois,Cities,Mendota,0,0,0,0,7173
2140,Illinois,Cities,Metropolis,0,0,0,0,6290
2141,Illinois,Cities,Midlothian,0,0,0,0,14850
2142,Illinois,Cities,Milan,0,0,0,0,5082
2143,Illinois,Cities,Milledgeville,0,0,0,0,973
2144,Illinois,Cities,Millstadt,0,0,0,0,3877
2145,Illinois,Cities,Minier,0,0,0,0,1219
2146,Illinois,Cities,Minooka,0,0,0,,11302
2147,Illinois,Cities,Moline,,0,0,0,42517
2148,Illinois,Cities,Monee,0,0,0,0,5068
2149,Illinois,Cities,Montgomery,0,0,0,0,19703
2150,Illinois,Cities,Monticello,0,0,0,0,5501
2151,Illinois,Cities,Morris,0,0,0,0,14507
2152,Illinois,Cities,Morton,0,0,0,0,16310
2153,Illinois,Cities,Morton Grove,0,0,0,0,23478
2154,Illinois,Cities,Mount Carmel,0,0,0,0,6982
2155,Illinois,Cities,Mount Carroll,0,0,0,0,1602
2156,Illinois,Cities,Mount Morris,0,0,0,0,2854
2157,Illinois,Cities,Mount Olive,0,0,0,0,1995
2158,Illinois,Cities,Mount Prospect,0,0,0,0,54839
2159,Illinois,Cities,Mount Pulaski,0,0,0,0,1505
2160,Illinois,Cities,Mount Vernon,0,0,0,0,15053
2161,Illinois,Cities,Mount Zion,0,0,0,0,5865
2162,Illinois,Cities,Moweaqua,0,0,0,0,1736
2163,Illinois,Cities,Mundelein,0,0,0,0,31685
